                   1,                   2,                   3,                   4,                   5,                   6,                   7,                   8,                   9,                  10,                  11,                  12,                  13,                  14,                  15,                  16,                  17,                  18,                  19,                  20,                  21,                  22,                  23,                  24,                  25,                  26,                  27,                  28,                  29,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032570100094936945,0.032350913094734972,0.059164104434832457,0.032608695652173912,0.032678784846716137,0.033907665120388779,0.032078215180952892,0.031879194630872486,0.032059859940229272,0.032690147278495861,0.035452023498694515,0.031199940115278088,0.034269434269434268,0.032533759772565743,0.030652077764744341,0.059024950412360375,0.032479630086866738,0.033343012001548586,0.030880710593979691,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.031808172253486665,0.055792381051644170,0.033619148613846385,0.031949192584563219,0.032164157909684750,0.031757076208062375,0.032538350910834131,0.032606271466167090,0.032159302741873758,0.033140230635335076,0.031499363724829706,0.031043798608268523,0.031876332622601276,0.032778003521603684,0.056978807808748304,0.032008260196179660,0.035593302361595046,0.033166246785964727,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.055714211266871642,0.032431449780336311,0.032352205453181022,0.032850515951907605,0.033960446383172319,0.033277404921700227,0.032728935278112319,0.032381516733948124,0.032813859878154918,0.033550415450258254,0.032861236185018419,0.034683724235963040,0.033861573885954219,0.060277690781918782,0.033242800386074384,0.031746031746031744,0.030880710593979691,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032728374488713831,0.031858862114010948,0.032910109066715244,0.032515321005164986,0.031559603707254712,0.032650876488692623,0.031480315543868743,0.032133920800696256,0.033011452953065352,0.033990994678673760,0.032125088841506749,0.032913449817147500,0.052489821484497337,0.030661489079930864,0.032133178474641887,0.032075422694335505,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032845548792351097,0.032189334114832914,0.032702652072684454,0.033686880792585493,0.033398010615995358,0.031813636531980299,0.034486510008703224,0.033310876562616963,0.032157183790421616,0.031947405828002845,0.032023374160716704,0.051174444096461005,0.033601939350407395,0.032907471931862178,0.032932498766329893,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.031246782254679098,0.033951525856147580,0.032604006781633409,0.033922119630670412,0.032455588064639579,0.032487489120974759,0.032053297402500187,0.033286942284076956,0.032551528073916133,0.032410363576556182,0.058398580227581168,0.032788737486724062,0.031600851722802942,0.032439030724878581,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033211122113094439,0.033557046979865772,0.031892591105758511,0.031690184314161207,0.032120322019147086,0.032577288719215509,0.032746623004502658,0.032125088841506749,0.033281089762195001,0.052134878379789119,0.032110817345716677,0.031963801780874955,0.032023478689972212,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032363238731553653,0.033286498059681521,0.033727145908176243,0.032841057441253263,0.032771914065424061,0.032337290216946375,0.034861407249466951,0.031694433157253149,0.051216202108779620,0.031975233317515193,0.034794812233836625,0.030387242552528376,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033063472947053842,0.032332135846820487,0.034639727694011184,0.033535444269780675,0.033941874744167010,0.031982942430703626,0.032932799287939477,0.055037060235932772,0.033918604388403044,0.030149051490514906,0.030958626600524633,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033134575262644593,0.031741692070044972,0.033310876562616963,0.031665984445354074,0.032604832977967305,0.033532632882490664,0.054327174026516337,0.030303030303030304,0.033004258614014709,0.032231254707425397,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032589230790261506,0.034239089752226962,0.030798198935734752,0.033599857853589196,0.031926626806756835,0.050882138010230712,0.030754977063701897,0.031963801780874955,0.032646806742331766,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033565386630735834,0.031977077363896850,0.034122799177763875,0.032313616222596313,0.053032675644639315,0.032268998711951734,0.034794812233836625,0.033140274783783084,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033205075726565697,0.032674948610242199,0.031578336332501303,0.051863451299718130,0.032201206697850995,0.031431475029036003,0.031893618679063970,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.030798105281973367,0.031210696387453805,0.057375508925775136,0.033285878923462818,0.031915408439798683,0.034386930888502192,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032216868868636443,0.054410690051153565,0.033263281585429239,0.031552458381726677,0.031711814663792429,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.050965654034867941,0.034709511219578333,0.031675641431738996,0.033036386775056492,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.032517569430321108,0.032479715406544672,0.031945562683427263,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.033064496479130623,0.031971534685608913,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,0.031627687961073618,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,
                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,
